track_id,artists,track_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
3MpoUs3BBbuxwbnmHIxOJv,Wolfgang Amadeus Mozart;Mitsuko Uchida;Cleveland Orchestra,"Piano Concerto No. 27 in B-Flat Major, K. 595: 2. Larghetto - Live",0.18,0.0115,0.0399,0.987,0.851,0.0991,0.0861,classical
0KMayG55Y3QCYK2Yxq7qj7,Ludwig van Beethoven;Murray Perahia,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",0.146,0.00241,0.0434,0.995,0.945,0.113,0.0973,classical
1avIiKDpAfOuDqEh1DrLCs,Joseph Haydn;Manuel Blanco;Josep Pons;Orquesta Nacional De España,"Trumpet Concerto in E Flat, H.VIIe/1: 3. Finale. Allegro",0.528,0.143,0.0437,0.964,0.897,0.0623,0.423,classical
3eLiYrRTjxmMA8OG7ArBmU,Pyotr Ilyich Tchaikovsky;Una Bourne,"12 Pieces for Piano, Op. 40, TH 138: No. 9, Valse",0.334,0.168,0.0457,0.99,0.753,0.0349,0.496,classical
57C9lBNTJR7lv0Nrh8zv0V,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 12. Variation XI",0.513,0.139,0.0324,0.994,0.96,0.108,0.254,classical
6hVF0vHExRU8hD7cU8hFqS,Wolfgang Amadeus Mozart;Berliner Philharmoniker;Karl Böhm,"Die Zauberflöte, K. 620 / Zweiter Aufzug: Marsch der Priester",0.248,0.0464,0.0352,0.982,0.952,0.236,0.157,classical
5NzVGIho0voVNwcWv1jh1Z,Robert Schumann;Pavel Nersessian,"Faschingsschwank aus Wien, Op. 26: II. Romanze (Live in Japan, 2022)",0.454,0.0107,0.0449,0.995,0.881,0.104,0.156,classical
0cwdoL7B7fplkIltOt92Jj,Felix Mendelssohn;Daniel Barenboim,"6 Kinderstücke Op. 72: I. Allegro non troppo, MWV U 171",0.373,0.102,0.0525,0.995,0.867,0.196,0.325,classical
26qzCtXMEqNpNKmRL6LEOK,Frédéric Chopin;Lang Lang,"24 Préludes, Op. 28: No. 15 Sostenuto in D-Flat Major, C. 180 ""Raindrop Prelude""",0.426,0.0331,0.0483,0.991,0.897,0.0922,0.063,classical
7pGG5OYqGolNTxi7C7oKzG,Sirkazhi Govindarajan,Nee Allaal Deivamillai Revival,0.295,0.546,0.0477,0.879,0.000556,0.373,0.724,classical
4mHXmiEElvvB137jsGnzEa,Giacomo Puccini;Luciano Pavarotti;The John Alldis Choir;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,"Turandot, SC 91: Nessun dorma",0.232,0.235,0.0404,0.955,0.00122,0.0896,0.0973,classical
1C2MHvFmeoFpExBtWOiQ4Z,M. S. Subbulakshmi,Sri Venkateshwara Suprabhatham,0.605,0.408,0.495,0.955,0.0,0.419,0.798,classical
0nYMb778ovxnWom3HfB48T,Bhimsen Joshi;Vasantrao Deshpande,Taal Bole Chipalia,0.47,0.303,0.0532,0.986,0.814,0.11,0.515,classical
2vZkRvnwxCLsmzf8oGGBKK,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,6 Minuets K. 105 (attribution doubtful): No. 4 in G Major,0.502,0.0769,0.0466,0.985,0.423,0.205,0.781,classical
5DguvMxaEjAE0GxprOq3cL,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Four Contredanses K.267: No. 1 in G,0.537,0.207,0.0597,0.976,0.876,0.197,0.762,classical
3UPAXvbgKK5p7usgtMwbs4,Sirkazhi Govindarajan,Kannana Kannanukku,0.469,0.522,0.0854,0.93,0.038,0.712,0.713,classical
5Ib5W64RwrPCN3bnRO4C2W,Edvard Grieg;Una Bourne,"Lyric Pieces I, Op. 12 (Excerpts): No. 5, Folkevise",0.376,0.129,0.0397,0.993,0.899,0.142,0.561,classical
5aGhOb4iwTbfrgxQGjGwyC,Franz Schubert;Mischa Maisky;Pavel Gililov,"Ave Maria, ""Ellens Gesang III"", Op.52 No.6, D.839 (Arr. Johannes Palaschko)",0.0918,0.0325,0.0494,0.995,0.864,0.109,0.0393,classical
7rj3r1ghpdIbxLbIIbYnP4,Wolfgang Amadeus Mozart;Maria João Pires,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",0.502,0.0308,0.063,0.995,0.915,0.0805,0.312,classical
1YnkwhRLpJoQsge8Y5muJB,Wolfgang Amadeus Mozart;Danielle Laval,"6 Variations on ‘Salve tu, Domine‘ by Paisiello in F K.398: 5. Variation IV",0.423,0.0607,0.0454,0.994,0.953,0.298,0.278,classical
5WB5Ruziqy7izJ1i9buvdM,Wolfgang Amadeus Mozart;Gérard Poulet;Blandine Verlet,"Sonata for Piano and Violin in F, K.13 - for Harpsichord and Violin: 3. Menuetto I-II",0.44,0.334,0.0365,0.883,0.0,0.357,0.5,classical
2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,0.324,0.0186,0.0476,0.99,0.934,0.105,0.126,classical
6YY4h2BDXaNVQ5qa7rltUY,Wolfgang Amadeus Mozart;Mao Fujita,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",0.393,0.23,0.0364,0.992,0.916,0.15,0.733,classical
7ILm980f0PZi7QNQk230cp,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 2. Variation I",0.116,0.206,0.0486,0.996,0.91,0.115,0.893,classical
0SI9v6geSqhMGWBKrwGoO6,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble,"Die Entführung aus dem Serail, K. 384: Overture (Arr. for Wind Ensemble)",0.377,0.0985,0.0331,0.974,0.891,0.0948,0.224,classical
34vM2tvtNynEM1IfK1t1wn,Bickram Ghosh;Kala Ramnath,Rasiya,0.732,0.55,0.0397,0.809,0.091,0.0914,0.235,classical
4g5gY2cBL8jg0AlArNCqjy,Franz Liszt;Daniil Trifonov,"3 Études de Concert, S. 144: No. 3 in D-Flat Major ""Un sospiro""",0.238,0.0568,0.0409,0.984,0.91,0.0953,0.0335,classical
3D3Nqn1lOvwYfhPKeORMSs,Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Il barbiere di Siviglia: Una voce poco fa... Io sono docile,0.415,0.0697,0.0653,0.981,2.39e-05,0.118,0.108,classical
2gQwtFj6muv9pXZh0ckid8,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,"Minuet for String Quartet in F, K.168a",0.38,0.0641,0.0493,0.962,0.00124,0.11,0.472,classical
4AKUmRJmSyi0uwiP6HxKzG,Claude Debussy;Jacques Février,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin",0.416,0.00701,0.0558,0.995,0.952,0.078,0.234,classical
5NWDX573125Bf6Hwb1KDff,Johannes Brahms;Erwin Ortner;Arnold Schönberg Choir,"5 Songs, Op. 104: No. 5, Im herbst",0.103,0.0379,0.0482,0.985,0.00202,0.102,0.0326,classical
1rwXIohfWn9SUJii14voKX,Arvo Pärt;Jeremy Backhouse;John Keys;Vasari Singers,The Beatitudes,0.085,0.0296,0.0392,0.977,0.854,0.419,0.0321,classical
7EIZzThhlh29J7q18UZQqz,Wolfgang Amadeus Mozart;Danielle Laval,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",0.422,0.0472,0.0515,0.986,0.79,0.064,0.401,classical
3qp7EyQKzk3GqAC7n5ezdS,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,"Les petits riens, K.app.10 (ballet): No. 11 Larghetto",0.424,0.009,0.0331,0.976,0.938,0.124,0.249,classical
2VZakpiFfyqau8UkFzBfu2,T. M. Krishna,Guruguha Padapankaja,0.567,0.606,0.0611,0.943,0.0,0.129,0.969,classical
3iSZoISBAyeKeQNpwrA3js,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",0.383,0.126,0.046,0.986,0.421,0.0859,0.416,classical
0UntXdPSzIklVRVudybVCC,Antonio Vivaldi;Gidon Kremer;Leslie Pearson;London Symphony Orchestra;Claudio Abbado,"Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": I. Allegro non molto",0.434,0.162,0.0452,0.846,0.138,0.108,0.159,classical
1D0jiXy3pWSk1QxcB8WWhY,Academy of St. Martin in the Fields;Sir Neville Marriner,"Three German Dances, K.605: No. 3 in C, Trio ""Die Schlittenfahrt""",0.414,0.17,0.0317,0.761,0.00728,0.143,0.455,classical
6nrWWTcOBmoLwcNrLRhY8n,Claude Debussy;Kathryn Stott,"Deux Arabesques, L66: No. 1: Andantino con moto",0.268,0.0124,0.0358,0.99,0.922,0.0788,0.0726,classical
2AK7ENmZdBNn62jFTtrjBl,S. Sowmya,Thunga Theera,0.423,0.423,0.0539,0.968,3.19e-06,0.12,0.304,classical
07E0HpWW8gr89oe9iRxOZu,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Cantata BWV 208 (Arr. William Walton): Sheep May Safely Graze,0.0965,0.2,0.0393,0.967,0.958,0.169,0.238,classical
3aaoirIsvuAPSO0CEBvaMq,Felix Mendelssohn;Arioso Quartett Wien,"4 Pieces for String Quartet, Op. 81, MWV Sdr 44: No. 3 in E Minor, Capriccio",0.458,0.231,0.0376,0.855,0.885,0.075,0.232,classical
2LDAWHRNm2W3DJOKuZqa2j,Johann Sebastian Bach;Jean-Philippe Audin,"Suite No. 1 pour violoncelle seul in G Major, BWV 1007: Prélude - Ending",0.275,0.0658,0.0496,0.972,0.911,0.0943,0.511,classical
4j63MsY1JhofTuai9FwWb3,Pyotr Ilyich Tchaikovsky;Una Bourne,"2 Pieces for Piano, Op. 10, TH 132: No. 2, Humoresque. Allegretto scherzando",0.372,0.252,0.0508,0.995,0.851,0.104,0.194,classical
3FloFNC6Rkag6g1qb5TYfF,Henry Purcell;Una Bourne,2 Bourrées for Piano Duet (Arr. A. Moffat for Piano Solo),0.402,0.189,0.0406,0.996,0.963,0.385,0.619,classical
1rVLsWkUSV11ieqK5oriAk,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Alceo Galliera,"Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",0.398,0.126,0.0341,0.99,0.924,0.0788,0.376,classical
5ZT0rwBZW2xaNrSBNwi9py,Dustin O'Halloran;Bryan Senti,What Gently Flutters,0.302,0.096,0.0309,0.972,0.903,0.098,0.382,classical
673Cv1wGcW2G6dYqmkzzTa,Edvard Grieg;Una Bourne,"Lyric Pieces III, Op. 43 (Excerpts): No. 1, Sommerfugl",0.29,0.219,0.0362,0.96,0.612,0.514,0.635,classical
0LFFcujnFizPc3SROLSkQ7,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Six Contredanses K. 462: No. 4 in D Major,0.56,0.139,0.0391,0.841,0.486,0.551,0.384,classical
5I0lKSs4JGYWO4F5Xe3BrY,George Frideric Handel;The English Concert;Trevor Pinnock;The English Concert Choir,"Messiah, HWV 56 / Pt. 1: 12. ""For unto us a Child is born""",0.451,0.17,0.0349,0.959,0.0423,0.106,0.534,classical
6KpO4neDXxGdiEgsivZieY,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire,0.14,0.217,0.0352,0.909,0.855,0.0689,0.078,classical
6LlsmHP3Y5jIDmUOYY0738,Maurice Ravel;Luis Perez Canabal;Central Washington University Symphony Orchestra;Dr. Nikolas Caoile,"Tzigane, M. 76 (Version for Violin & Orchestra) [Live]",0.325,0.15,0.172,0.961,0.607,0.657,0.174,classical
1x7EmELLuP2FbMBWr7mJG1,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Christmas Oratorio BWV 248: Shepherd's Music,0.129,0.169,0.0408,0.916,0.942,0.124,0.0541,classical
1nxjTDshyAJ98qJq0njCJS,Johannes Brahms;Wiener Philharmoniker;Claudio Abbado,"21 Hungarian Dances, WoO 1: No. 5 in G Minor: Allegro",0.365,0.196,0.0349,0.904,0.968,0.0831,0.588,classical
5XHvLFENXejcEhj5kdLGt5,Pyotr Ilyich Tchaikovsky;Evgeny Kissin;Berliner Philharmoniker;Herbert von Karajan,"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH. 55: 3. Allegro con fuoco - Live at Philharmonie, Berlin",0.378,0.379,0.136,0.961,0.835,0.682,0.347,classical
69jMyEbK0YL1LLbgBhBdB6,Wolfgang Amadeus Mozart;Yvonne Loriod;Orchestre Du Domaine Musical;Pierre Boulez,"Piano Concerto No. 3 in D major, K. 40: 2a. Andante - Pt. 1",0.299,0.145,0.0345,0.911,0.779,0.18,0.279,classical
2A5Q9jtBDkLa5ZUhkHugQx,Bade Ghulam Ali Khan;Shreya Ghoshal,Bhor Bhaye,0.421,0.637,0.0764,0.848,7.74e-05,0.298,0.514,classical
2MSgFefjK0T7Iwjvr3OKqV,Frédéric Chopin;Mikhail Pletnev,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",0.225,0.0047,0.0509,0.992,0.881,0.0722,0.186,classical
1d0ETNqlQNy9EUyk5Frl8h,Wiener Philharmoniker;Claudio Abbado,"21 Hungarian Dances, WoO 1: No. 5 in G Minor: Allegro",0.365,0.196,0.0349,0.904,0.968,0.0831,0.588,classical
5FWH3Ng6Xwhsu5LIYRL4o4,Robert Schumann;Isata Kanneh-Mason,"Liederkreis, Op. 39: 5. Mondnacht (Arr. Clara Schumann for Piano)",0.396,0.00248,0.0501,0.993,0.872,0.0736,0.0684,classical
1dnVwpKHlDyTM8TJCEAOg5,Rashid Khan;Vidya Shah,Bol Ke Lab Azaad Hain,0.381,0.41,0.0341,0.576,0.00655,0.114,0.225,classical
2n2O8nKhLu7r1J4CdrBNRC,Wolfgang Amadeus Mozart;Scottish Chamber Orchestra;Sir Charles Mackerras,"La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",0.611,0.267,0.0469,0.91,0.862,0.106,0.585,classical
075znpak3aAnxS9Klwl0Ne,Maurice Ravel;Yukie Nagai,"Le tombeau de Couperin, M. 68: III. Forlane. Allegretto",0.383,0.0155,0.0463,0.994,0.901,0.0956,0.0641,classical
1YiKbubLpCNli6Bu70y0Mf,Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,"Suite No. 3 in D Major, BWV 1068: II. Air",0.169,0.049,0.0385,0.956,0.017,0.15,0.0799,classical
6yIzoSwijD3azfmYP3HPBp,Ludwig van Beethoven;Allen High School Symphony Orchestra;David Devoto,"Symphony No. 8 in F Major, Op. 93: I. Allegro vivace e con brio (Live)",0.222,0.116,0.0363,0.844,0.823,0.69,0.313,classical
7FfIpIyjR3lq0HYieXBTZq,Hania Rani;Dobrawa Czocher,There Will Be Hope,0.27,0.211,0.0363,0.971,0.868,0.083,0.103,classical
1puxlJmhITtjTkT9kHcENP,Chicago Symphony Orchestra;Claudio Abbado,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0.375,0.145,0.0361,0.963,0.889,0.128,0.329,classical
2VMOoFwSgDRJoNq4n3s93u,Mahesh Raghvan,Harry Potter (The Ultimate Indian Theme),0.403,0.775,0.0607,0.671,0.635,0.079,0.207,classical
42vD6luOTR1WtATGz1zns9,Soolamangalam Sisters,Skandha Sashti Kavacham,0.677,0.351,0.0509,0.838,0.0,0.0978,0.706,classical
1poKSG0QzW5oIIkBdiCcAR,Ludwig van Beethoven;Michael Barenboim;West-Eastern Divan Orchestra;Daniel Barenboim,"Violin Concerto in D Major, Op. 61: II. Larghetto",0.115,0.0484,0.0509,0.885,0.112,0.159,0.0386,classical
7lRUJ9zBbrOBnz91KOiw0L,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4a. Menuetto (Tema con variazioni): Tema",0.625,0.173,0.0583,0.955,0.701,0.212,0.879,classical
4335pP7BWDcZtaiLz1NEMb,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0.579,0.276,0.0446,0.958,0.00202,0.0551,0.715,classical
6LJiB44QjzgCBDWv3ynFFk,Hania Rani;Dobrawa Czocher,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0.296,0.168,0.0349,0.782,0.934,0.136,0.074,classical
13fHL98xB2yE18abme2NbU,Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,"Suite No. 3 in D Major, BWV 1068: II. Air",0.169,0.049,0.0385,0.956,0.017,0.15,0.0799,classical
5JgyJZouTO78xhFoMKgInw,Niladri Kumar,Dream (Raag Tilak Nat) [Radio Edit],0.272,0.614,0.0375,0.616,0.927,0.106,0.558,classical
01rJO8OPtenCTy0TbOaZBD,Wolfgang Amadeus Mozart;Members of the Netherlands Wind Ensemble;Werner Herbers;Carlo Ravelli;Hans Mossel;Hens Otter;Joep Terwey;Kees Olthuis;Iman Soeteman;Jan Peeters;Hans Krul,"Don Giovanni, ossia Il dissoluto punito, K.527 - Arr. for 8 wind instruments by Johann G. Triebensee (1746-1813) - Act 1: ""Madamina, il catalogo è questo""",0.495,0.144,0.038,0.986,0.847,0.222,0.391,classical
52bop7hdnDIGHFW4p5EfE5,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on an Allegretto in B Flat, K.500: 13. Variation XII : Allegro – Tempo I",0.394,0.0897,0.058,0.99,0.904,0.101,0.443,classical
0IfIniBUFPWgjP4b8GWtnT,Wolfgang Amadeus Mozart;Danielle Laval,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",0.522,0.0141,0.104,0.996,0.911,0.0955,0.642,classical
3qCQ48b1Z7MK0jEmYqS9vr,Pandit Jasraj,Chanting of the Gayatri Mantra 108 Times,0.183,0.274,0.0346,0.95,0.00202,0.0629,0.259,classical
17qHZMgSJUixzS8BRcyQtB,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"Les petits riens, K.app.10 (ballet): 3. Gavotte (Allegro)",0.459,0.0601,0.033,0.99,0.893,0.066,0.443,classical
5mBaOyYkmoH2EmVIRHTIDq,Edvard Grieg;Berliner Philharmoniker;Herbert von Karajan,"Peer Gynt Suite No. 1, Op. 46: I. Morning Mood",0.132,0.0447,0.0401,0.983,0.925,0.13,0.0388,classical
6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,Shri Vishnu Dhyanam,0.179,0.0538,0.0343,0.967,1.66e-05,0.355,0.115,classical
31weWETfEZxvFORVi9o25F,Georges Bizet;Francesco Verzillo;Danilo Dellepiane,"Carmen: ""Danse des gitans""",0.594,0.0852,0.0533,0.994,0.937,0.101,0.626,classical
1pxnrGFj1ZqwlNNm4aJkfb,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 10, Lettres dansantes (Live in Japan, 2022)",0.482,0.198,0.0561,0.995,0.808,0.152,0.755,classical
06e5eIUvhIcovVu0KuCOri,Shobha Gurtu,Yaad Piya Ki Aaye,0.407,0.575,0.0514,0.827,9.86e-05,0.18,0.527,classical
1htyTZxRyirh8rEa8dvIOq,Bhimsen Joshi,Majha Bhav Tujhe Charani,0.203,0.419,0.0356,0.913,3.73e-05,0.417,0.451,classical
48Z50XFPDJMdZaSlAX58JP,Wolfgang Amadeus Mozart;Concerto Köln;Werner Ehrhardt,"Six German Dances, K.571: No. 4 in G",0.57,0.177,0.0488,0.963,0.917,0.156,0.515,classical
5N7EGcJp355QVIUsISLXXX,Maurice Ravel;Duo Synopsis,"Sonata for Violin and Cello in C Major, M. 73: I. Allegro",0.24,0.0984,0.0503,0.982,0.384,0.0854,0.18,classical
6OG6Ua0DAqKQ4oHC5PQX0n,"Wolfgang Amadeus Mozart;Vladimir Horowitz;Orchestra Del Teatro Alla Scala, Milano;Carlo Maria Giulini","Piano Concerto No. 23 in A, K.488: III. Allegro assai",0.349,0.139,0.0347,0.992,0.898,0.113,0.342,classical
5gG5Oqy8jKRp3HN4bjr24x,George Gershwin;Nick Russoniello;The Golden Age Quartet,Three Preludes: II. Allegro con Moto ‘Blue Lullaby’,0.127,0.0249,0.049,0.983,0.922,0.094,0.0889,classical
32qaLbiouhMRdv0Uc883Hd,Arvo Pärt;Franz Schindelbeck;Die 12 Cellisten der Berliner Philharmoniker,Fratres,0.0871,0.0303,0.0424,0.949,0.827,0.113,0.0346,classical
5s3QFhfKWoC4xDRBmbyDde,Wolfgang Amadeus Mozart;Alicia de Larrocha,"Piano Sonata No. 11 in A Major, K. 331: 1d. Variation 4",0.606,0.0771,0.0503,0.995,0.937,0.121,0.647,classical
0huiFyRSfBMAcFCErjxbiL,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0.579,0.276,0.0446,0.958,0.00202,0.0551,0.715,classical
7yomSmHohUtooAkcmJTFsh,Johann Sebastian Bach;Albrecht Mayer;Beni Araki,"Christmas Oratorio, BWV 248 / Pt. 2: Sinfonia",0.145,0.135,0.0429,0.978,0.971,0.323,0.0535,classical
6WgG5Lq7qCWjzrdOScRCzJ,Robert Schumann;Pavel Nersessian,"Faschingsschwank aus Wien, Op. 26: V. Finale (Live in Japan, 2022)",0.341,0.146,0.0324,0.994,0.901,0.149,0.343,classical
5IDS56FCiyNOvxpb4Qlnlg,Priya Sisters,Lalitha Pancharatnam,0.67,0.378,0.0311,0.835,0.0,0.0999,0.479,classical
6Dfn3f8F8jjm0AvUEEYPEg,Antonín Dvořák;Arioso Quartett Wien,"Echo of Songs, B. 152: No. 4, O naši lásce nekvete to vytouzené stestí",0.0969,0.18,0.0484,0.79,0.579,0.215,0.0978,classical
6bfzJqCmmKyn7GQtgnfWd1,Giacomo Puccini;Renée Fleming;English Chamber Orchestra;Jeffrey Tate,"La rondine, SC 83: Chi il bel sogno di Doretta",0.234,0.136,0.0458,0.97,0.281,0.108,0.0374,classical
3brIUXtxPhdGjrTUdDfPOF,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Reinhold Helbich,"14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",0.33,0.0423,0.0496,0.99,0.868,0.108,0.284,classical
64RV9CJrrlPBG6suy793nu,M. S. Subbulakshmi,Lakshmi Ashtothram,0.564,0.168,0.204,0.995,0.00553,0.129,0.372,classical
4crcsWIqJfKIRuLVwsBbts,Wolfgang Amadeus Mozart;Florian Reider,National Anthem - Austria,0.634,0.124,0.113,0.989,0.944,0.121,0.769,classical
2bl8Hq0Zhn9NRFr8u4zVhP,Pyotr Ilyich Tchaikovsky;Wiener Philharmoniker;James Levine,"Nutcracker Suite, Op. 71a, TH.35: Dance Of The Sugar-Plum Fairy",0.528,0.029,0.0362,0.966,0.316,0.329,0.239,classical
4yfFraZrNnh2zJTok5fzq7,Felix Mendelssohn;Christopher Herrick;Simon Preston;The Choir Of Westminster Abbey,"""Hark! The Herald Angels Sing""",0.158,0.21,0.033,0.953,0.86,0.153,0.193,classical
7gQHRgp3Iq6ljxBe4p304W,Joseph Haydn;Sigiswald Kuijken;Flanders Opera;Helmut Wildhaber;Krisztina Laki;La Petite Bande,"Die Jahreszeiten Hob. XXI:3, Pt. 3, Autumn: No. 22, Ihr Schönen aus der Stadt",0.261,0.0214,0.0603,0.948,0.0,0.106,0.0761,classical
1lOhnZV1VVicEMHDEsUXVQ,Wolfgang Amadeus Mozart;Erik Smith,"Minuet in F, K.1d",0.478,0.185,0.037,0.693,0.907,0.0665,0.941,classical
5Y1spUyewSS8hNX9BPg73Z,Edvard Grieg;Eva Knardahl,"Lyric Pieces Book 2, Op. 38: I. Berceuse",0.351,0.0394,0.0462,0.994,0.895,0.175,0.0381,classical
5Fcr7a1C9wAwReIOdzdZ30,Gustav Holst;Sheku Kanneh-Mason;Isata Kanneh-Mason,In the Bleak Midwinter (Arr. Kanneh-Mason),0.261,0.0443,0.0481,0.974,0.749,0.107,0.244,classical
1TDTGKW2qvGEP0lsjimA3a,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"Les petits riens, K.app.10 (ballet): 11. Agité",0.543,0.0657,0.0401,0.954,0.761,0.119,0.579,classical
4WMCn6s4BZZPfQT3DJbB47,Nana Ou-Yang,The Best For You,0.461,0.338,0.0805,0.632,2.57e-05,0.0803,0.0997,classical
4qto2kJITIHyE086P4WtkU,Yiruma,Kiss the Rain,0.557,0.0958,0.0542,0.99,0.872,0.145,0.202,classical
5vBMUlQOjiL6d4j5WndjSd,Bombay Jayashri;Danvendra Arya,Zara Zara - LoFi,0.635,0.486,0.0698,0.707,0.0854,0.422,0.343,classical
7h0UfUzNPve7ZKz2Bbwf1I,Wolfgang Amadeus Mozart;Albrecht Mayer;Vital Julian Frey;Deutsche Kammerphilharmonie Bremen,"Ave verum corpus, K. 618 (Arr. Spindler for English Horn, Strings and Organ)",0.175,0.0578,0.0422,0.913,0.895,0.0906,0.0395,classical
6C9fxiL7M1B24erpM0e5lr,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,"Symphony No. 33 in B-Flat Major, K. 319: 2c. Andante moderato - Pt. 3",0.25,0.192,0.0357,0.988,0.786,0.439,0.258,classical
4FCU1TwsmITjvoVO26Lyae,Sangeetha Katti,Ee Hasiru Siriyali,0.708,0.608,0.0267,0.854,0.000881,0.346,0.549,classical
4WQhOB9I4xhHpOf9UuvjJE,Jitendra Abhisheki,Abhir Gulal Udhalit Rang,0.335,0.473,0.058,0.977,0.251,0.218,0.59,classical
41vzOoyErnPT7zkxo2hvOa,Franz Schubert;Yanica Hristova,"4 Impromptus, Op. 90, D. 899: IV. Allegretto - Trio",0.318,0.0543,0.0385,0.991,0.932,0.111,0.0388,classical
4BcJHAfuQXCnFtT0kesqu8,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0.277,0.0113,0.0285,0.769,0.00268,0.321,0.0725,classical
4Q9JPBGxyUKSVcCNOI7BMh,Bhimsen Joshi,Indrayani Kathi,0.476,0.416,0.0525,0.988,0.2,0.163,0.724,classical
1wUCk6Nh4c8XLAG0NdNIU5,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,"Overture and Three Contredanses, K.106: Overture in D, K.106",0.56,0.247,0.0601,0.924,0.957,0.0918,0.69,classical
2qp7cKuhEUYCUWVwZ7lQO2,Franz Liszt;Una Bourne,"Einzug der Gäste auf der Wartburg, S. 445/1a (After Wagner's WWV 70) [Abridged]",0.346,0.219,0.0319,0.993,0.732,0.383,0.542,classical
3zLTPuucd3e6TxZnu2dlVS,Ludwig van Beethoven;Igor Levit,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",0.289,0.0306,0.0446,0.987,0.911,0.102,0.118,classical
2nfL62mzeFMzhGZ1YHWGeU,Wolfgang Amadeus Mozart;Una Bourne,"Piano Sonata in No. 11 A Major, K. 331: III. Rondo alla turca",0.355,0.215,0.0465,0.987,0.957,0.331,0.65,classical
